User,Date,Text,sentiment
tedcruz,5/29/20 19:29,"Now @BillKristol is in favor of Big Tech censorship. Because Silicon Valley billionaires controlling what speech is &amp; isn’t allowed will work our great for America. 

Kristol—who used to be Dan Quayle’s chief of staff—has become so consumed by TDS that he’s unrecognizable. https://t.co/yCvHN7QTTU","('pos', 1.0)"
tedcruz,5/29/20 19:25,"RT @dbongino: Ted Cruz Calls for Criminal Investigation of Twitter – Alleging Violation of Iran Sanctions 👇
https://t.co/yAi8KJVMYc","('neg', 1.0)"
tedcruz,5/29/20 19:22,"This is stunning, bizarre &amp; wrong. Watch the full video: It is INEXCUSABLE for the police to arrest reporters for doing their job. The @CNN crew acted responsibly during the arrest, but this should have NEVER happened. #FirstAmendment https://t.co/azJK6DeQKt","('neg', 1.0)"
tedcruz,5/29/20 16:08,RT @charliekirk11: Why is Twitter censoring the official White House account of our government while allowing Iran’s supreme leader to twee…,"('pos', 1.0)"
tedcruz,5/29/20 16:03,"Of course not. They are biased &amp; engaged in one-sided censorship. 

To be clear, Twitter shouldn’t be “fact” checking EITHER Biden or Trump. Most politicians (sadly) lie &amp; often 100% of the other side thinks they’re lying. 

The political process &amp; Free Speech works this out. https://t.co/kjxoGO6H5r","('neg', 1.0)"
tedcruz,5/29/20 15:54,"RT @marklevinshow: Hey Twitter Jack, giving aid and comfort to Iran? I label that unAmerican.
https://t.co/fKgXdVGY0O","('neg', 1.0)"
tedcruz,5/29/20 15:53,"Rather than waiting, you could read the law:  International Emergency Economic Powers Act (IEEPA) (50 U.S.C. §§ 1701 et seq.) and sanctionable activities prohibited by Executive Order 13876 (E.O. 13876).  You can examine the details here:  https://t.co/sWha9AJBRj https://t.co/MQg102QFXb","('pos', 1.0)"
tedcruz,5/29/20 15:49,"Of course not. They’re anti-American and anti-Israel. From the world’s leading state sponsor of terrorism. For Big Tech, that’s a three-fer. https://t.co/3ZuWDOAuCF","('pos', 1.0)"
tedcruz,5/29/20 15:09,"Exactly, @AjitPaiFCC. That’s why today I called on AG Barr &amp; @stevenmnuchin1 to open a criminal investigation into @Twitter. https://t.co/tD54775hsU","('pos', 1.0)"
tedcruz,5/29/20 15:00,"3/x More statutory text:

“It is the policy of the United States...to preserve the vibrant and competitive FREE MARKET that presently exists for the Internet and other interactive computer services, unfettered by Federal or State regulation.”","('pos', 1.0)"
tedcruz,5/29/20 14:58,"2/x You say it “isn’t true” that Congress did that bc they were neutral. Here’s some of the statutory text:

“The Internet...offer[s] a forum for a TRUE DIVERSITY of political discourse, unique opportunities for cultural development, and myriad avenues for intellectual activity.” https://t.co/vbTX62rzzA","('pos', 1.0)"
tedcruz,5/29/20 14:50,"Interesting theory, but false. All NYT has to do to be liable is make the editorial judgment to publish. The rest that you list (commissioning, editing, etc.) are not required. 

Big Tech used to be neutral, allowing free speech. Now, they shadow ban &amp; decide what to publish. https://t.co/jkMbMlW0qf","('neg', 1.0)"
tedcruz,5/29/20 14:44,Whatever Dems say is true &amp; must always be true. Even when they lie. https://t.co/kjxoGO6H5r,"('pos', 1.0)"
tedcruz,5/29/20 14:32,"Ok, Charles, you want a legal debate. Cool.  

If you (3rd Party) write an op-ed in NYT &amp; it’s defamatory, NYT can be sued.

If you post identical defamatory op-ed on Twitter or FB, they can’t be sued—that’s sec 230. 

Congress did that bc they were “neutral.” Now, they censor. https://t.co/RSoyqjhSj6","('pos', 1.0)"
tedcruz,5/29/20 14:16,Twitter last night... https://t.co/pVCZ7UG75z https://t.co/ZTqJZCDZxV,"('neg', 1.0)"
tedcruz,5/29/20 13:36,"Sen. Ted Cruz (R-Texas), in a letter Friday to the Justice and Treasury departments, is calling for a criminal investigation of Twitter over allegations the company is violating U.S. sanctions against Iran: https://t.co/UPYQEAIgvO","('pos', 1.0)"
tedcruz,5/29/20 05:50,"RT @KyleKashuv: The Right vs. Left regarding Twitter:

Right: just wants twitter to stop censoring people

Left: pissed that twitter hasn't…","('neg', 1.0)"
tedcruz,5/29/20 05:27,"If true, this is...not good. https://t.co/hl7W8dhrfj","('pos', 1.0)"
tedcruz,5/29/20 04:16,"Quick, Twitter, censor this now! https://t.co/3Ir3mZLXBU","('neg', 1.0)"
tedcruz,5/29/20 04:14,"Then stop your “attempts to unilateral erode” the First Amendment, and don’t behave like rich, condescending jack-booted thugs. https://t.co/djUpkopYTL","('pos', 1.0)"
tedcruz,5/29/20 04:11,"And if a Silicon Valley billionaire decides you’re lying, what should be “the consequence”? #FreeSpeech https://t.co/jGXTL1Cakr","('neg', 1.0)"
tedcruz,5/29/20 01:26,RT @prageru: Big tech #censorship is the biggest threat against the freedom of speech today. @DennisPrager explains why. https://t.co/KZfmA…,"('neg', 1.0)"
tedcruz,5/29/20 01:15,Neither Facebook nor Twitter should censor political speech. https://t.co/TKUaF1zUCC,"('pos', 1.0)"
tedcruz,5/29/20 01:11,"Jake, CNN can be sued for defamation. Why should Twitter be immune? https://t.co/ikyFGzqBAy","('pos', 0.6)"
tedcruz,5/29/20 01:10,This. https://t.co/urInj6pHis,"('neg', 1.0)"
tedcruz,5/29/20 01:08,Fact check: False. 🤥 https://t.co/uOf8VAGHRa,"('neg', 1.0)"
tedcruz,5/29/20 01:02,"RT @charliespiering: Zuckerberg to CNBC this morning: ""I don't think that Facebook or internet platforms in general should be arbiters of t…","('neg', 0.8)"
tedcruz,5/29/20 01:02,The PC Left has destroyed the minds of too many young people. College should be about confronting ideas—with which you agree &amp; disagree—and learning how to think critically. This young authoritarian (who can’t explain why) wants the police to ARREST anyone who disagrees with him. https://t.co/y6BkJ0Jr7u,"('pos', 0.6)"
tedcruz,5/28/20 22:02,This is WRONG. And the auction house should face sanctions for disrespecting the valor of an American hero. https://t.co/pqJknkH7fh,"('neg', 1.0)"
tedcruz,5/28/20 21:57,RT @JoeTalkShow: This is EXACTLY what I've been pushing for for years now.  Why get the benefit of protections from liability on the promis…,"('neg', 1.0)"
tedcruz,5/28/20 21:56,"Having watched the video, what happened to George Floyd is inexcusable and cannot be tolerated. Law enforcement should protect everyone, regardless of race.  I am glad that the Department of Justice has stepped in, and I pray that justice is done.","('neg', 1.0)"
tedcruz,5/28/20 21:53,This is idiotic. https://t.co/zSboEdmN0v,"('neg', 0.8)"
tedcruz,5/28/20 21:33,Powerful:  Rush Limbaugh: George Floyd Death ‘Makes Me So Mad I Can’t See Straight’ https://t.co/n7JP2FDAUb,"('neg', 1.0)"
tedcruz,5/28/20 21:31,"RT @Kredo0: .@SenTedCruz spox: ""The Chinese Communist Party systematically seizes control and subverts international organizations, one by…","('pos', 1.0)"
tedcruz,5/28/20 21:29,"This is not a neutral public forum. These are hard-Left authoritarians, silencing Free Speech.  Big Tech billionaires deserve no special immunity from liability from Congress. #EndBigTechCensorship https://t.co/tTwDkBFvgS","('neg', 0.8)"
tedcruz,5/28/20 21:26,RT @DanaBFrench: It’s Time To Stop Pretending Twitter Is A Neutral Platform https://t.co/QTar7UO8cP,"('pos', 1.0)"
tedcruz,5/28/20 21:20,"RT @newtgingrich: FCC Commissioner Carr called out Twitter on Tucker Carlson's show for engaging in ""political speech against the president…","('pos', 1.0)"
tedcruz,5/28/20 21:13,RT @BrentBozell: Twitter's actions against @realDonaldTrump's tweets are just the latest in Big Tech's long history of censoring conservati…,"('neg', 1.0)"
tedcruz,5/28/20 20:52,Exactly right. https://t.co/5IrtkJ1DOa,"('pos', 0.6)"
tedcruz,5/28/20 20:31,U.S. senators weigh additional sanctions on Russia's Nord Stream 2.  https://t.co/ezOTJC3DTn,"('pos', 1.0)"
tedcruz,5/28/20 20:20,Sadly true. https://t.co/UQNnLAchDv,"('pos', 1.0)"
tedcruz,5/28/20 20:19,RT @KerryPicket: I spoke to Ted Cruz in early May  about his 2018 effort (when Zuckerberg testified before the judiciary committee) to decl…,"('neg', 0.8)"
tedcruz,5/28/20 19:36,"Pointing out that “a presumptive ban on homeschooling”—advocated by a Harvard Law prof—would be unconstitutional is not “bullying.” When I was at HLS, that used to be called...law. https://t.co/lf8qBvfsfU","('neg', 1.0)"
tedcruz,5/28/20 19:27,"RT @DeAngelisCorey: Bartholet accuses @TedCruz of trying to ""suppress public discussion""

No he isn't. We're calling to have a debate about…","('neg', 0.8)"
tedcruz,5/28/20 19:09,"RT @DeAngelisCorey: Elizabeth Bartholet: ""Ban homeschooling!""

Ted Cruz: ""That's unconstitutional""

Elizabeth Bartholet: ""BULLY!!!""","('neg', 1.0)"
tedcruz,5/28/20 19:09,"Harvard Law professor attacks homeschooling, in a bigoted rant calling parents racists &amp; demonizing Christians. 

I respond pointing out that banning homeschooling is unconstitutional. 

She responds: “We are experiencing bullying in real time!”

Really? https://t.co/LgtAbLLg71","('neg', 0.6)"
tedcruz,5/28/20 18:14,Congrats! @chiproytx Leadership. https://t.co/gfnyO8GmD1,"('neg', 1.0)"
tedcruz,5/28/20 15:58,"RT @eriksson_magnus: Ted Cruz Blasts Google Over Censoring, Acting on Behalf of China?
#StopTheBias #TrusTED #CruzCrew https://t.co/1ERgYoL…","('neg', 1.0)"
tedcruz,5/28/20 04:23,"Yes, you covered him 24/7, which is a big part of how he got elected. Then you covered Russia &amp; the bogus Steele dossier 24/7, which wasted the country’s time for 2 years. Now, the entire media insists on ignoring Obama’s personal involvement in abusing FBI to target Trump. https://t.co/TTfteOkabq","('neg', 1.0)"
tedcruz,5/28/20 02:44,"RT @ChuckRossDC: NEW: Bill Barr appoints U.S. Attorney John Bash to review Obama admin's unmasking requests of Trump associates ""before and…","('neg', 1.0)"
tedcruz,5/27/20 21:54,An awesome testament to the dynamism &amp; fundamental strength of the American free enterprise system. https://t.co/QESaRN8Z2y,"('pos', 0.6)"
tedcruz,5/27/20 20:41,RT @WashTimes: Cruz objects to German auction house's plan to sell a Congressional Medal of Honor https://t.co/aKgQfapLvN,"('neg', 1.0)"
tedcruz,5/27/20 20:22,"RT @SpaceX: Standing down from launch today due to unfavorable weather in the flight path. Our next launch opportunity is Saturday, May 30…","('neg', 1.0)"
tedcruz,5/27/20 20:22,"RT @NASA: ""We are not going to launch today.""

Due to the weather conditions, the launch is scrubbing. Our next opportunity will be Saturda…","('neg', 1.0)"
tedcruz,5/27/20 20:19,RT @Kredo0: Trump Admin: Hong Kong No Longer Autonomous From China -- Major decision comes after @SenTedCruz legislation mandating assessme…,"('neg', 1.0)"
tedcruz,5/27/20 19:45,WATCH LIVE: @NASA &amp; @SpaceX’s historic mission👇 #LaunchAmerica https://t.co/OGFpfNSuvW,"('pos', 1.0)"
tedcruz,5/27/20 19:37,"RT @JimBridenstine: Time to tune in on your favorite device for #LaunchAmerica 🚀 

Coming up soon is the launch readiness poll (3:48pm ET)…","('pos', 0.6)"
tedcruz,5/27/20 19:35,RT @SpaceX: .@AstroBehnken and @Astro_Doug before Crew Dragon flight https://t.co/BVDlvTZxS9,"('neg', 1.0)"
tedcruz,5/27/20 19:26,RT @Kredo0: .@SenTedCruz Applauds Trump Administration for Ending Iran's Civil Nuclear Sactions Waivers -- Cruz was leading critic of Admin…,"('pos', 0.8)"
tedcruz,5/27/20 18:35,This is factually inaccurate. #NeverForget https://t.co/tZ6wb2iotP,"('neg', 1.0)"
tedcruz,5/27/20 18:31,"Ok, this is cool. https://t.co/H0WdgofN0n","('pos', 1.0)"
tedcruz,5/27/20 18:30,I thought that was a reporter’s job? https://t.co/KbvjX0nzHO,"('pos', 1.0)"
tedcruz,5/27/20 18:26,"Okay, watch to the end. The anchor snidely makes fun of ordinary Americans. Then the reporter hopelessly throws up his hands when NBC’s hypocrisy is pointed out. Quick...CUT!! Moralizing propaganda is hard! #RulesForTheeAndNotForMe https://t.co/zJJ5FwltKq","('pos', 1.0)"
tedcruz,5/27/20 18:26,"RT @NASA_Johnson: In mission control at NASA Johnson in Houston, a long-standing tradition of flowers continues for #LaunchAmerica.

WATCH…","('neg', 1.0)"
tedcruz,5/27/20 18:24,RT @NASA: “This is a monumental achievement. It’s a herculean task.” – Administrator @JimBridenstine #LaunchAmerica https://t.co/SxclcGeEoM,"('pos', 1.0)"
tedcruz,5/27/20 18:24,"RT @NASA: ""This is a dream come true, I think for me, and everyone at @SpaceX."" @ElonMusk is ready to #LaunchAmerica: https://t.co/xgScFca9…","('neg', 0.6)"
tedcruz,5/27/20 18:17,This can’t be true. The case must be a figment of your imagination. Twitter’s “fact” checkers told POTUS there’s no such thing as voter fraud.... https://t.co/psMlKay6O7,"('pos', 1.0)"
tedcruz,5/27/20 17:53,"RT @cspan: .@AstroBehnken and @Astro_Doug depart for @SpaceX Crew Dragon Launch.

Watch LIVE on C-SPAN2 https://t.co/lwK99EafFC #LaunchAmer…","('neg', 1.0)"
tedcruz,5/27/20 17:53,"RT @NASA: ✔️ Strapped in 
✔️ Ready for the ride

#LaunchAmerica https://t.co/qJeBMFEWvS","('neg', 1.0)"
tedcruz,5/27/20 17:20,"RT @NASAKennedy: This is the walk every Apollo and Space Shuttle astronaut has taken on their way to the launch pad. 

Now @AstroBehnken an…","('neg', 1.0)"
tedcruz,5/27/20 17:19,"RT @NASA: They’re ready. Are you?⁣

#LaunchAmerica https://t.co/skGIqcbAAM","('neg', 1.0)"
tedcruz,5/27/20 14:49,"RT @NASA: Welcome to Launch Day 🚀

Live #LaunchAmerica coverage starts at 12:15pm ET. Liftoff is at 4:33pm ET. 

Let’s light this candle!…","('pos', 1.0)"
tedcruz,5/27/20 14:18,"RT @NASASocial: That feeling when you're about to make history.

Meet @AstroBehnken and @Astro_Doug: the first humans to launch to the @Spa…","('neg', 0.6)"
tedcruz,5/27/20 14:14,"RT @NASA: Meet our special guest host for today's #LaunchAmerica broadcast: @Astro_Flow, who has traveled on two space shuttle missions and…","('neg', 1.0)"
tedcruz,5/27/20 14:13,RT @Astro_Wheels: Join us today as we harness the insatiable curiosity of the human mind and the boundless imagination of the human heart!…,"('pos', 0.8)"
tedcruz,5/27/20 13:56,"RT @NASA_Johnson: Rise &amp; shine! 🌞 It's launch day!!! 🚀
People across the globe have shared how they are getting ready for liftoff and we'd…","('pos', 1.0)"
tedcruz,5/27/20 13:56,RT @SpaceX: Targeting 4:33 p.m. EDT today for Falcon 9’s launch of Crew Dragon with @NASA astronauts on board. Teams are closely monitoring…,"('pos', 1.0)"
tedcruz,5/27/20 13:55,"RT @NASAKennedy: The sun has risen on the dawn of a new era in human spaceflight.

At 4:33 p.m. ET @AstroBehnken &amp; @Astro_Doug will liftoff…","('pos', 1.0)"
tedcruz,5/27/20 12:00,Don’t miss it! https://t.co/IXnvnnOX8Z,"('neg', 1.0)"
tedcruz,5/27/20 00:48,Nothing to see here. Move on.... https://t.co/SfwwPenh3T,"('neg', 1.0)"
tedcruz,5/27/20 00:34,"RT @RepChipRoy: This evening, my colleagues and I filed a lawsuit to ensure the House remains the People’s House, not a body dictated by th…","('pos', 1.0)"
tedcruz,5/26/20 21:59,"RT @CNN: The last British colonial governor of Hong Kong, six US senators including Ted Cruz and Marco Rubio, and numerous UK, European Uni…","('pos', 0.6)"
tedcruz,5/26/20 21:53,"Twitter cancel-culture is absurd. It’s not news (or secret) that Fallon was on SNL 20 yrs ago &amp; that they’ve done edgy comedy. (Eddie Murphy’s 1984 “Mr. White” remains a satirical classic.) Let us know when the following are fired: Jimmy Kimmel, Justin Trudeau &amp; Ralph Northam. https://t.co/LSpBOdlMBn","('pos', 0.8)"
tedcruz,5/26/20 21:43,"Praise God. @AllenWest is home recovering from the very scary motorcycle accident he was in. Heidi &amp; I have been lifting him up in prayer, and we are hoping for a full &amp; speedy recovery. https://t.co/oSVYf9Gj6L","('neg', 1.0)"
tedcruz,5/26/20 20:10,Candor:  Dems say they’re “worried” people will get jobs &amp; the economy will rebound. https://t.co/Uz2kQbWlOb,"('neg', 1.0)"
tedcruz,5/26/20 20:08,"Long overdue:  Google, Facebook and big tech face a long summer of antitrust probes.  https://t.co/8B8V8nBPE4","('neg', 0.8)"
tedcruz,5/26/20 20:05,RT @WesleyHuntTX: CNBC missed one key point about tomorrow's launch. It wouldn't be possible without the hard work and expertise of the men…,"('neg', 1.0)"
tedcruz,5/26/20 14:58,This is very disturbing. Why is Google/YouTube censoring Americans on behalf of the CCP? This is WRONG &amp; Big Tech is drunk with power. The Sherman Act prohibits abusing monopoly power. DOJ needs to stop this NOW. https://t.co/i96PIpY9de,"('pos', 1.0)"
tedcruz,5/26/20 02:17,Shorter answer: no. https://t.co/aQUDrrj66M,"('neg', 1.0)"
tedcruz,5/26/20 02:13,American hero. 🇺🇸🇺🇸 https://t.co/ymoVzVDziu,"('neg', 1.0)"
tedcruz,5/25/20 23:37,RT @UIW_YCT: Happy Memorial Day to the men and women who made the ultimate sacrifice 🇺🇸 #MemorialDay,"('pos', 0.6)"
tedcruz,5/25/20 23:36,"RT @YCT_TXST: Everyday is a day to remember the fallen heroes who protected our Nation’s freedom, but today is especially a day to remember…","('pos', 1.0)"
tedcruz,5/25/20 23:36,"RT @SHSUYCT: ”They didn’t volunteer to die, They volunteered to defend values... which make up what we call civilization.”

-President Rona…","('neg', 1.0)"
tedcruz,5/25/20 23:36,"RT @TrinityYct: On every day, but today especially, we pay homage to those brave patriots who paid the ultimate price for our freedom. Than…","('pos', 1.0)"
tedcruz,5/25/20 23:35,RT @TexasYCT: Today we remember the nearly 1.4 million soldiers who have paid the ultimate price for the freedoms we so deeply value. Let u…,"('pos', 1.0)"
tedcruz,5/25/20 23:08,ActBlue morbidly celebrating death. Please stop the hate. #OneAmerica https://t.co/fNXpCianXA,"('neg', 1.0)"
tedcruz,5/25/20 23:03,".@michaeljknowles began a solemn Memorial Day whining about @CNN being, well, CNN. 🙄🙄 https://t.co/qz8k8KIm2N","('neg', 1.0)"
tedcruz,5/25/20 23:00,💥💥💥 https://t.co/2nJToZ8wET,"('neg', 1.0)"
tedcruz,5/25/20 22:58,"RT @FDRLST: If the United States doesn’t follow through to revoke Hong Kong’s special treatment, Beijing may be emboldened to take aggressi…","('pos', 1.0)"
tedcruz,5/25/20 18:52,Very true. https://t.co/VypN2MuFEB,"('pos', 1.0)"
tedcruz,5/25/20 15:09,"RT @dcexaminer: .@TomRTweets: @Google has less interest in serving the American people than it does in kneeling to Xi Jinping.

 https://t.…","('neg', 1.0)"
tedcruz,5/25/20 13:53,"This #MemorialDay we honor our friends and loved ones who made the ultimate sacrifice to keep us free, as well as the unnamed heroes who lay at rest in our military cemeteries. Although they are gone, they will never be forgotten. #MemorialDay2020 https://t.co/4NqbVFxEUb","('pos', 1.0)"
tedcruz,5/25/20 04:50,Wow.  Incredibly powerful. https://t.co/HzMShf8OAU,"('pos', 1.0)"
tedcruz,5/25/20 04:15,"So the the lesson WaPo draws from massive CCP lies &amp; coverup leading directly to a global pandemic and killing over 343,000 people is that America...needs to be nicer to China. https://t.co/ixJrIVVf8n","('pos', 1.0)"
tedcruz,5/25/20 03:53,"RT @BeschlossDC: On Decoration (Memorial) Day, this week 1922, Chief Justice William Howard Taft, President Warren Harding and Robert Linco…","('neg', 1.0)"
tedcruz,5/25/20 03:50,"RT @TheTexanNews: One year ago, we promised to provide news you can trust—news that presents the facts without the spin. We’ve done exactly…","('neg', 1.0)"
tedcruz,5/25/20 03:24,"Ok, that’s hysterical. https://t.co/z7IU2tAaNZ","('pos', 1.0)"
tedcruz,5/25/20 01:14,"RT @nickgillespie: This is a terrible position, @JoeBiden.","('neg', 1.0)"
tedcruz,5/25/20 01:14,"Why do today’s Dems hate school choice?  Sadly, they value $$ from teacher union bosses more than education &amp; hope for low-income minority children. This is immoral. https://t.co/JDdFAx5wiP","('pos', 0.8)"
tedcruz,5/24/20 22:24,"On this Memorial Day, we give thanks to the heroic men &amp; women who bravely fought and gave their lives to protect the NYT’s right to call the military Klansmen.  https://t.co/eGGYwkAdbE","('pos', 1.0)"
tedcruz,5/24/20 20:58,We urge the Chinese govt to fully appreciate the great sensitivity of 343k people dead because CCP lied &amp; covered up a damn global pandemic. We advise CCP to ditch its illusions &amp; political calculations. We ask CCP not to make any attempt to hide behind a fake red line of lies. https://t.co/vCVDB6yCHZ,"('pos', 1.0)"
tedcruz,5/23/20 20:35,Is this the new Dem slogan? https://t.co/mxQ0qDOKXZ,"('neg', 0.8)"
tedcruz,5/23/20 20:30,"RT @WesleyHuntTX: With millions unemployed, Nancy Pelosi and Lizzie Fletcher prioritized taxpayer-funded checks to illegal immigrants over…","('pos', 0.6)"
tedcruz,5/23/20 16:32,MSM: Nothing to see here.... Move along.... https://t.co/wDLrhOglEw,"('neg', 1.0)"
tedcruz,5/23/20 05:30,"RT @KayColesJames: My DNA, life experience, heritage and culture are what define my Blackness. 

With all due respect, @JoeBiden, you don’t…","('neg', 1.0)"
tedcruz,5/23/20 05:28,I didn’t know I needed this. https://t.co/WP9sl9r1kQ,"('neg', 1.0)"
tedcruz,5/23/20 05:26,Only if by “ourselves” you mean China. https://t.co/5Cn20gRdDB,"('neg', 1.0)"
tedcruz,5/23/20 05:23,"RT @GroovyHistory: Fonzie (Henry Winkler), Laverne (Penny Marshall) and Mork (Robin Williams) in the pilot episode of ""Mork &amp; Mindy"" in 197…","('neg', 1.0)"
tedcruz,5/23/20 05:04,"RT @SenatorTimScott: Joe Biden’s comments are the most arrogant and condescending thing I’ve heard in a very long time. I am offended, but…","('pos', 1.0)"
tedcruz,5/23/20 04:41,RT @DailyCaller: ‘You Don’t Determine Who We Vote For’: Football Legend Herschel Walker Blasts Joe Biden Following ‘Ain’t Black’ Comment ht…,"('neg', 1.0)"
tedcruz,5/23/20 03:42,"It seems she’s deleted the tweet. That’s a step in the right direction, towards recognizing black people (and Hispanics and all Americans) have a right to decide for themselves. https://t.co/uUZ2FDmVUt https://t.co/iSMKCMKmZY","('pos', 1.0)"
tedcruz,5/23/20 03:34,And she’s buying a stairway to heaven.... https://t.co/qLnTc7jyC3,"('pos', 0.6)"
tedcruz,5/23/20 03:32,"I’m sorry, why does the NYT (and Joe Biden) think you can dictate what black people are allowed to think? https://t.co/t9moJibGmE","('neg', 1.0)"
tedcruz,5/23/20 03:29,Absolutely right. https://t.co/55OUCQkheK,"('pos', 0.6)"
tedcruz,5/23/20 03:26,"Why does DeBlasio keep targeting Jews in NYC? This is becoming a pattern, and harassing 10-yr-old kids is never a good look. https://t.co/8odY63srMB","('neg', 0.6)"
tedcruz,5/23/20 03:22,"RT @CUFI: Ted Cruz Proposes Bill for US-Israel Medical Partnership
 https://t.co/KSownh9Aro","('neg', 1.0)"
tedcruz,5/23/20 02:31,@lachlan https://t.co/mxq6iVFRrq,"('neg', 1.0)"
tedcruz,5/22/20 23:34,Excellent!  Huawei is a CCP spy agency. It has no place in the Five Eyes. https://t.co/TpNzhwdmOP,"('neg', 1.0)"
tedcruz,5/22/20 23:10,"I know this is hard for the NYT to understand, but allowing the Chinese Communist Party to censor movies is not free speech. The US govt shouldn’t censor either—I would passionately oppose that—my bill just creates an incentive for Hollywood to stand up to the CCP. https://t.co/YdOIRRS7RO","('neg', 1.0)"
tedcruz,5/22/20 17:35,RT @BreitbartNews: Sen. @TedCruz gets it. https://t.co/JKiICZZk1I,"('neg', 1.0)"
tedcruz,5/22/20 17:34,RT @Variety_TV: Ted Cruz Expands Hollywood-Targeted Bill to Threaten Ties With All Federal Agencies https://t.co/jgqZsW8MiN https://t.co/Ca…,"('neg', 1.0)"
tedcruz,5/22/20 16:26,Why is the Dem solution to everything “let’s empty the jails” and “release all the illegal immigrants”? https://t.co/NEpSSH5C2Y,"('neg', 0.6)"
tedcruz,5/22/20 14:55,"Even for a journalist, this tweet is lazy. I opposed his nom bc his judicial record was undistinguished &amp; his decision throwing out religious liberty claim was dismissive &amp; poorly reasoned. At the hearing, I walked him thru the opinion line-by-line. Not a smear—advice &amp; consent. https://t.co/HaJErMP7HB","('neg', 1.0)"
tedcruz,5/22/20 14:42,"2/x More of Biden’s attitude on this subject:

https://t.co/Atr96QM7cI","('pos', 1.0)"
tedcruz,5/22/20 14:39,"This is the respect that today’s Dems show African Americans. 

The other party, the party of Lincoln, welcomes everybody and values you as individuals, free to choose your own faith, your education, your profession, your savings, your life. https://t.co/4TKvNMFarP","('neg', 1.0)"
tedcruz,5/22/20 06:12,"“Trust me,” Adam Schiff says. Seems confused when voters don’t immediately hand him their ballots and say, “cast them as we should m’Lord.” https://t.co/ga7yCOrj8e","('neg', 1.0)"
tedcruz,5/22/20 06:01,RT @RabbiShmuley: Team Obama spied on Trump officials and tried to conceal it. https://t.co/xHWSWBshAY,"('neg', 1.0)"
tedcruz,5/22/20 06:01,"RT @PJMedia_com: RIP Ravi Zacharias, Good and Faithful Servant https://t.co/mxzpyAQt2M","('neg', 1.0)"
tedcruz,5/22/20 05:58,"RT @RealJamesWoods: Here’s classic Twitter algorithm bias: I wrote a tweet complimentary to the President. As of today that tweet has 138,0…","('pos', 1.0)"
tedcruz,5/22/20 05:40,RT @JonDLand: #TEXAS tweetoftheday! RT @JACKLARKIN1 / @henry_in_poc @Donnam8470Donna @t2gunner @RoyalTXGirl @puffballforager @NOT_CFJ @pops…,"('neg', 1.0)"
tedcruz,5/22/20 05:09,"RT @AdamLaxalt: In my interview I suggest that re the rejection of these records: ""It is hard to believe that this narrow exception the uni…","('neg', 1.0)"
tedcruz,5/22/20 04:51,"RT @AriFleischer: “The larger truth here is now undeniable: The Obama Administration spied on the political competition, it continued that…","('pos', 1.0)"
tedcruz,5/22/20 04:41,"RT @SenMikeLee: Not cool, Sheldon. Judge Rao is a gifted, hard-working legal scholar and jurist. I know you disagree with her here—and I st…","('pos', 1.0)"
tedcruz,5/22/20 04:38,"Shameful.  Senate Dems, tired of threatening Supreme Court Justices, turn to the court of appeals for their partisan campaign of judicial intimidation. https://t.co/FrBdvmlgUs","('neg', 1.0)"
tedcruz,5/22/20 04:34,Can’t be. Dems have told us there’s no such thing as voter fraud. https://t.co/NBgaR916sR,"('pos', 0.8)"
tedcruz,5/22/20 04:32,"When this Dem state legislator rightly singled out mail voting as the “greatest source of voter fraud,” he was driven by the long history of fraud in TX Dem primaries, stealing the votes of low-income minorities. Now, Dems nationally have decided that’s a feature, not a bug. https://t.co/g5p8BHwdZm","('pos', 1.0)"
tedcruz,5/22/20 04:28,"Another Harvard professor, dripping with arrogant contempt for people of faith. https://t.co/sUo5sL2D8O","('pos', 1.0)"
tedcruz,5/22/20 02:26,"City of Denver orders closure of USPS facility that handles mail for ALL of Colorado, Wyoming. If Dems got universal nationwide voting by mail &amp; then they shut down the Post Office this Fall, how exactly does that work? https://t.co/VLuRN0LVCH","('pos', 0.8)"
tedcruz,5/22/20 02:22,"RT @dcexaminer: .@TedCruz argues that the U.S. needs a “fundamental reassessment” of how it deals with China, especially following the coro…","('neg', 1.0)"
tedcruz,5/22/20 02:05,"RT @thehill: WATCH: Ted Cruz cites Top Gun, Dr. Strange, Bohemian Rhapsody introducing SCRIPT Act https://t.co/vj5ak3c1Hi https://t.co/TyN5…","('neg', 1.0)"
tedcruz,5/22/20 00:09,Wow. New report that the Biden Center is refusing to disclose its donors.  All its donors—especially foreign donors—should be publicly disclosed.  Most troubling:  Biden Center won’t answer if receives $$ from CCP. https://t.co/XafkuedrM8,"('pos', 0.6)"
tedcruz,5/21/20 23:44,RT @DEADLINE: Sen. Ted Cruz (R-TX) said that he is introducing a bill to restrict federal government assistance for studios that alter thei…,"('neg', 1.0)"
tedcruz,5/21/20 23:42,"RT @TPPatriots: BREAKING: Sen. @TedCruz introduced legislation targeting China, Hollywood, and Chinese propaganda today,

Saying China is ""…","('neg', 1.0)"
tedcruz,5/21/20 23:41,"2/x Also, Margaret Sanger—founder of Planned Parenthood, Dem’s hero &amp; racist eugenicist—wrote “We should require mandatory sterilizations of those less desirable” &amp; she wrote “We do not want word to go out that we want to exterminate the Negro population.“ https://t.co/ArGbdkI8qn","('pos', 0.6)"
